Id,SalePrice
1577,181337.6196
1578,131354.5709
1579,149650.0922
1580,199482.2057
1581,164543.9897
1582,126706.3106
1583,309267.662
1584,203592.9159
1585,139632.8802
1586,73346.38569
1587,108384.447
1588,143448.6271
1589,96557.61183
1590,137637.1093
1591,90681.11141
1592,131238.8485
1593,135848.5087
1594,100023.8182
1595,90778.30091
1596,214186.0322
1597,185593.2283
1598,212091.7395
1599,175710.5828
1600,171130.6197
1601,65578.51434
1602,105102.0885
1603,72375.26655
1604,230677.4854
1605,256203.069
1606,160465.8788
1607,178906.6554
1608,222800.736
1609,176780.6949
1610,156179.585
1611,148200.305
1612,170941.6267
1613,163892.6705
1614,112149.8911
1615,89970.52481
1616,77225.01889
1617,90522.76332
1618,127068.4906
1619,142015.6883
1620,145814.1404
1621,146011.447
1622,110126.3616
1623,278091.2094
1624,210003.4133
1625,116627.9581
1626,168235.4218
1627,190990.1259
1628,249254.0998
1629,174812.5354
1630,375368.9291
1631,241084.2034
1632,259320.6903
1633,165483.817
1634,193964.2377
1635,180734.0431
1636,159641.5958
1637,179516.6887
1638,205411.0756
1639,180728.9622
1640,251141.9403
1641,189064.3285
1642,228167.0572
1643,232022.1627
1644,243724.8175
1645,201125.5112
1646,162937.3003
1647,170267.1854
1648,134299.6563
1649,152464.8418
1650,114963.0734
1651,126372.2811
1652,113952.8469
1653,119007.6029
1654,150977.0671
1655,148841.3709
1656,154216.489
1657,151586.5672
1658,154520.2601
1659,123921.2509
1660,153620.1658
1661,470450.4675
1662,374208.2509
1663,381415.874
1664,700650.5801
1665,323815.9079
1666,355228.7164
1667,377014.8193
1668,345497.2277
1669,321112.7625
1670,360990.5904
1671,265244.154
1672,453280.6757
1673,281935.4582
1674,266273.6129
1675,192211.462
1676,194165.5226
1677,226918.1929
1678,496921.7967
1679,403694.4429
1680,323207.8284
1681,255358.5818
1682,332214.671
1683,197507.7621
1684,189050.8039
1685,175149.1273
1686,178337.83
1687,164723.5158
1688,196368.809
1689,194323.6276
1690,208729.7408
1691,197498.9047
1692,260538.3461
1693,161633.1204
1694,184512.7794
1695,160949.4562
1696,259612.9405
1697,159881.8151
1698,346943.9796
1699,346552.7555
1700,246744.8098
1701,275961.7543
1702,238841.6031
1703,261829.6724
1704,270907.1765
1705,233429.2354
1706,195677.4327
1707,210331.4587
1708,196093.4519
1709,281172.5073
1710,234918.7452
1711,281475.4772
1712,254039.4418
1713,261443.5378
1714,221358.5691
1715,207399.7302
1716,194590.08
1717,192628.8427
1718,141224.8325
1719,192989.1109
1720,242865.9257
1721,167050.57
1722,121970.8609
1723,144238.5461
1724,198333.0357
1725,213911.2207
1726,181870.1069
1727,154284.7936
1728,172941.6831
1729,175283.5953
1730,155453.1989
1731,125374.478
1732,131670.6307
1733,108958.5882
1734,117394.5128
1735,128430.7686
1736,113414.0036
1737,330839.0177
1738,261080.4022
1739,232866.9663
1740,213500.6128
1741,199354.3948
1742,178736.571
1743,190955.2654
1744,303947.9844
1745,227837.8017
1746,200828.2839
1747,229831.5585
1748,196136.1138
1749,146540.3969
1750,134073.7512
1751,271680.2804
1752,111700.4208
1753,152792.9812
1754,199856.4717
1755,172559.2108
1756,128979.0578
1757,123999.5603
1758,143808.7154
1759,175476.8409
1760,165891.5457
1761,165180.3948
1762,153460.573
1763,183949.0436
1764,118839.8669
1765,129918.6972
1766,180172.3874
1767,232938.9871
1768,133033.3617
1769,198703.3872
1770,153745.258
1771,125638.5015
1772,130878.7495
1773,128915.5348
1774,144001.7036
1775,151717.8191
1776,127298.0302
1777,114883.9256
1778,143530.5915
1779,112154.3528
1780,190729.3648
1781,121499.605
1782,88926.82383
1783,139637.1412
1784,121973.5109
1785,124062.1256
1786,120211.5145
1787,170457.7864
1788,65258.38556
1789,115769.4316
1790,90777.41223
1791,180622.3291
1792,164783.6857
1793,141170.9422
1794,169195.4999
1795,137149.2122
1796,159642.6345
1797,110940.1191
1798,127137.801
1799,117589.8069
1800,138977.6651
1801,102486.8767
1802,136152.1405
1803,153846.8856
1804,148936.1922
1805,139764.9235
1806,113883.9932
1807,131025.8436
1808,124771.6964
1809,119585.4034
1810,136742.9911
1811,88384.79159
1812,85397.43788
1813,109473.0565
1814,95411.01218
1815,59895.34214
1816,99196.06335
1817,95835.88117
1818,122597.1531
1819,140422.1904
1820,56831.78635
1821,113986.6268
1822,155102.0372
1823,46304.98078
1824,140839.1228
1825,123978.3897
1826,97778.82903
1827,113475.471
1828,104543.2361
1829,127580.8714
1830,133785.7557
1831,173187.6394
1832,51797.86332
1833,137692.124
1834,129178.6319
1835,109701.5858
1836,116117.9962
1837,95501.04043
1838,133330.3559
1839,111215.6948
1840,130790.7316
1841,129426.4283
1842,88300.59363
1843,136064.5297
1844,151872.932
1845,114354.1327
1846,147941.6462
1847,175010.4916
1848,58226.71967
1849,101878.5905
1850,118014.3651
1851,162806.7387
1852,128011.0907
1853,122721.9964
1854,188280.6018
1855,181921.6579
1856,221336.9126
1857,148271.3076
1858,123240.4622
1859,124494.7694
1860,174297.084
1861,125212.584
1862,308163.7386
1863,296612.338
1864,296651.6999
1865,324674.7658
1866,304549.2278
1867,231112.5878
1868,289099.467
1869,201223.32
1870,225878.3247
1871,256337.9882
1872,177921.1736
1873,223178.1819
1874,140990.1259
1875,200396.8864
1876,194816.4644
1877,200511.2694
1878,205248.5878
1879,131718.8207
1880,137264.5389
1881,230695.6275
1882,229864.0086
1883,185058.5036
1884,192255.1095
1885,232063.5513
1886,273411.6942
1887,204034.7032
1888,262780.3708
1889,173733.8982
1890,115662.3302
1891,132951.6812
1892,95216.21714
1893,119609.4035
1894,117928.3659
1895,136122.533
1896,117462.4173
1897,119015.0325
1898,128490.0027
1899,185438.7738
1900,164560.5588
1901,155468.3675
1902,141142.9257
1903,194778.4447
1904,156236.8547
1905,197545.6537
1906,120333.2264
1907,227075.8172
1908,121573.1228
1909,148676.4826
1910,137757.1772
1911,195828.514
1912,379305.7087
1913,128869.0956
1914,65349.22579
1915,250194.4549
1916,178799.86
1917,243305.2301
1918,141261.2319
1919,198600.208
1920,169424.9266
1921,344830.1316
1922,288358.1207
1923,254676.3692
1924,229584.0089
1925,200105.8827
1926,336800.4606
1927,131305.6831
1928,160133.26
1929,131600.6934
1930,140699.6477
1931,143053.1225
1932,144058.9879
1933,161702.6491
1934,176770.1898
1935,170970.4252
1936,180052.7055
1937,186360.2669
1938,167344.0357
1939,279927.2603
1940,202822.4076
1941,183121.926
1942,180764.1555
1943,234810.9349
1944,330072.0536
1945,384619.8493
1946,178799.86
1947,158183.3493
1948,189914.263
1949,227961.391
1950,191444.3947
1951,256442.3946
1952,213307.3952
1953,168668.6054
1954,208593.9974
1955,146179.1603
1956,294558.1197
1957,160627.7454
1958,272438.0693
1959,152155.6734
1960,113501.9003
1961,131200.8936
1962,108287.7856
1963,116539.1068
1964,105420.6486
1965,161929.24
1966,153842.7634
1967,292288.7088
1968,423411.2192
1969,378217.3356
1970,438243.7957
1971,454503.7244
1972,379188.3132
1973,271435.5043
1974,318489.3146
1975,559204.6057
1976,283610.1022
1977,367299.4198
1978,374813.254
1979,333709.7467
1980,230439.4075
1981,348946.473
1982,240793.3994
1983,232318.1707
1984,185148.9516
1985,211758.4993
1986,208456.7559
1987,180812.0256
1988,181852.2637
1989,195107.518
1990,195949.3992
1991,228357.8263
1992,209002.5445
1993,185144.1698
1994,206397.7025
1995,193560.248
1996,223503.8072
1997,344257.4437
1998,333803.9003
1999,283356.4734
2000,310502.3873
2001,268974.9007
2002,250366.9803
2003,251665.9598
2004,256454.2434
2005,232975.7042
2006,217782.7029
2007,262508.6884
2008,196742.1114
2009,187331.2255
2010,187560.9797
2011,137095.5823
2012,174061.3918
2013,170009.8223
2014,174370.5192
2015,194306.4392
2016,182286.2891
2017,189275.7606
2018,113035.0722
2019,141019.5124
2020,105179.8593
2021,112887.389
2022,176767.28
2023,125874.6547
2024,257004.8625
2025,317663.5927
2026,183732.741
2027,171548.3203
2028,163191.5343
2029,176499.413
2030,266160.8287
2031,259661.9367
2032,262325.9359
2033,244069.2725
2034,158369.2565
2035,212648.7165
2036,219831.9747
2037,220083.2341
2038,324213.8358
2039,222269.4676
2040,315536.9169
2041,298185.4769
2042,208311.0109
2043,168881.6247
2044,190723.9761
2045,217010.2688
2046,155113.5096
2047,144867.3883
2048,145368.9654
2049,145891.5076
2050,183864.9434
2051,99767.85474
2052,129572.5063
2053,142684.6698
2054,99284.83481
2055,149838.1139
2056,170675.9492
2057,104993.465
2058,206594.8812
2059,133992.0068
2060,154970.578
2061,178145.178
2062,129199.3904
2063,122005.0617
2064,146471.413
2065,103087.7326
2066,184248.2307
2067,135751.2425
2068,154638.734
2069,88818.03685
2070,102842.9224
2071,104770.4651
2072,144009.7125
2073,136930.6529
2074,218073.1529
2075,144694.1451
2076,121819.944
2077,156465.4933
2078,123868.2984
2079,118198.3732
2080,123746.0799
2081,119569.2998
2082,128139.7051
2083,142209.9021
2084,113996.7214
2085,118922.0291
2086,132343.5925
2087,116584.0532
2088,107524.7881
2089,84079.66796
2090,112609.6027
2091,85371.5681
2092,112605.4458
2093,94374.31948
2094,120461.0673
2095,124821.2534
2096,95553.0586
2097,94480.44067
2098,132378.7607
2099,64259.17609
2100,90250.38913
2101,111618.8349
2102,131359.2334
2103,106462.0987
2104,132582.9316
2105,129324.8971
2106,70734.55672
2107,182155.98
2108,120548.597
2109,110411.8081
2110,126630.5188
2111,147275.5137
2112,115280.5052
2113,108998.6654
2114,136673.9337
2115,142355.3008
2116,125764.3698
2117,120982.2275
2118,111811.3542
2119,112516.011
2120,102553.1065
2121,178799.86
2122,95007.29958
2123,91431.78789
2124,141523.2843
2125,117713.7842
2126,133487.6549
2127,131665.435
2128,115594.2473
2129,103072.1466
2130,134112.5547
2131,132936.1527
2132,105508.2651
2133,135471.1672
2134,114028.8289
2135,102047.2133
2136,75637.70349
2137,122854.5372
2138,134551.8421
2139,150905.9069
2140,138280.1045
2141,175934.6298
2142,124749.4153
2143,143857.2979
2144,124261.8597
2145,144111.5617
2146,161819.6004
2147,156890.154
2148,144135.1445
2149,152927.5524
2150,236652.4309
2151,119638.4675
2152,178799.86
2153,141528.8545
2154,109414.7822
2155,146035.3318
2156,190395.5419
2157,232030.7535
2158,224349.0169
2159,193583.4277
2160,185342.101
2161,240250.8375
2162,382191.369
2163,349252.2866
2164,237518.53
2165,221315.5402
2166,157989.6713
2167,203886.2341
2168,186828.5595
2169,187944.2766
2170,206151.1145
2171,157255.9237
2172,144082.25
2173,168829.0012
2174,220952.9849
2175,313718.9684
2176,300371.8231
2177,218313.2995
2178,216196.1426
2179,139895.8831
2180,216994.0605
2181,195426.2532
2182,228792.8629
2183,191300.8685
2184,114341.3997
2185,128415.1736
2186,155066.7595
2187,157508.5282
2188,164165.76
2189,178799.86
2190,78781.57043
2191,83181.13868
2192,84023.03286
2193,106015.3658
2194,108029.7552
2195,105316.5137
2196,121240.7318
2197,117189.0181
2198,171133.3832
2199,180692.6833
2200,149930.2742
2201,143991.1625
2202,203684.4605
2203,140919.2767
2204,156271.292
2205,107730.2174
2206,141075.7676
2207,229719.8832
2208,253149.3274
2209,235899.6505
2210,137183.22
2211,125375.0179
2212,117801.0378
2213,98603.51013
2214,123967.2082
2215,110005.3478
2216,116472.743
2217,178799.86
2218,63287.38252
2219,50624.60402
2220,65292.12502
2221,250194.4549
2222,230160.9679
2223,287732.0159
2224,208223.4671
2225,126269.972
2226,173555.4449
2227,198378.0094
2228,253999.1881
2229,246313.3484
2230,134404.8059
2231,200822.4655
2232,180091.8159
2233,179738.4019
2234,239503.1941
2235,206496.8487
2236,256208.3831
2237,326757.7608
2238,213796.3876
2239,120790.7635
2240,155662.7527
2241,156876.9952
2242,118744.5147
2243,122058.3337
2244,91830.68717
2245,84948.49036
2246,138688.2747
2247,118465.2696
2248,124326.8798
2249,124573.3452
2250,130137.4977
2251,178799.86
2252,184278.3431
2253,147129.3303
2254,161983.2243
2255,194701.6209
2256,175838.9989
2257,181420.2981
2258,169098.6575
2259,184128.9179
2260,170661.8205
2261,209634.9612
2262,227592.5199
2263,339350.1844
2264,578938.1058
2265,202240.3925
2266,315201.2596
2267,391340.0098
2268,516643.6131
2269,165419.6246
2270,213338.4129
2271,221339.1364
2272,189531.6565
2273,159789.6158
2274,191066.3845
2275,158289.3059
2276,186800.249
2277,188893.189
2278,157500.0258
2279,122079.9796
2280,117427.7208
2281,166829.4194
2282,181780.0139
2283,116875.1846
2284,118203.7824
2285,146080.2491
2286,121443.6238
2287,357513.5817
2288,294069.6172
2289,366645.747
2290,451785.2237
2291,304517.4591
2292,466047.0517
2293,463591.952
2294,412545.956
2295,502375.822
2296,321294.1091
2297,310830.0922
2298,362031.8016
2299,333591.5562
2300,333759.9946
2301,292340.1761
2302,251648.7051
2303,263057.2648
2304,281003.5747
2305,203287.4274
2306,203421.7962
2307,198253.0987
2308,236670.2831
2309,293762.5805
2310,230623.0121
2311,216580.6844
2312,160420.2985
2313,176737.1128
2314,163260.3559
2315,175492.1472
2316,192424.7064
2317,183430.5112
2318,168130.5392
2319,178829.2185
2320,182567.254
2321,238196.0608
2322,181718.2462
2323,182856.9914
2324,182305.1064
2325,214787.9069
2326,164418.4538
2327,194598.7676
2328,204444.9889
2329,194828.1603
2330,182268.9996
2331,377562.6162
2332,403007.8198
2333,315830.4059
2334,248750.8455
2335,283481.0025
2336,296461.0842
2337,187585.7013
2338,254416.5042
2339,231017.0033
2340,365953.078
2341,222743.7612
2342,224763.7512
2343,217193.6246
2344,208055.0174
2345,248540.7587
2346,215274.6221
2347,192191.5088
2348,225199.291
2349,155860.3052
2350,293664.3449
2351,240167.2252
2352,268531.354
2353,228310.4383
2354,139331.9098
2355,152865.3774
2356,143355.3854
2357,188105.8674
2358,178064.7189
2359,140438.39
2360,119863.0762
2361,146888.5437
2362,239250.126
2363,118521.9783
2364,164971.8986
2365,228606.1078
2366,201888.1049
2367,220389.9955
2368,213225.0173
2369,216920.1613
2370,182955.0764
2371,171143.1956
2372,188972.1205
2373,280221.2173
2374,306069.3222
2375,243257.2014
2376,307660.0539
2377,355067.6438
2378,166953.1084
2379,187664.8552
2380,155777.1708
2381,185434.2627
2382,206742.3689
2383,208549.5043
2384,242606.5738
2385,165133.5098
2386,132647.8211
2387,136265.6721
2388,111852.6582
2389,129117.4957
2390,148712.2563
2391,142755.563
2392,115470.2763
2393,169324.9119
2394,132761.6703
2395,191627.8681
2396,145414.7073
2397,233644.2343
2398,125059.0148
2399,67308.7957
2400,69665.16854
2401,126182.7261
2402,131558.5931
2403,150553.248
2404,148600.3055
2405,157635.7866
2406,141777.495
2407,125311.16
2408,147316.8431
2409,122540.5032
2410,197970.8061
2411,113080.9227
2412,141099.9611
2413,128304.1923
2414,159594.9089
2415,135024.2063
2416,131977.8864
2417,131047.4142
2418,135263.776
2419,107162.9858
2420,125643.2189
2421,140708.7783
2422,100849.0359
2423,92218.17382
2424,151114.8804
2425,178416.6999
2426,124569.7131
2427,139987.0974
2428,151740.8278
2429,124255.6919
2430,135173.672
2431,121856.5956
2432,149620.9137
2433,135026.6404
2434,146700.5925
2435,152400.9704
2436,109973.4867
2437,111384.2645
2438,117912.3773
2439,111236.4763
2440,116832.5576
2441,90972.88067
2442,113407.373
2443,139750.779
2444,131041.1896
2445,81728.07853
2446,133337.1722
2447,197954.5016
2448,139557.0921
2449,111326.4146
2450,141055.022
2451,135123.8499
2452,164457.3226
2453,87519.61447
2454,114982.9415
2455,121668.1604
2456,105055.7655
2457,107736.31
2458,137610.5378
2459,101290.8206
2460,133432.5972
2461,116005.4538
2462,115964.9108
2463,115782.476
2464,158063.6047
2465,121332.351
2466,103860.6446
2467,162620.7772
2468,84992.57628
2469,85627.6073
2470,171549.6193
2471,200170.8991
2472,142905.3864
2473,97972.80721
2474,178799.86
2475,242420.6573
2476,106005.1829
2477,118451.5709
2478,163586.0622
2479,106308.486
2480,146230.0896
2481,114707.5414
2482,131018.4201
2483,111963.239
2484,125632.6217
2485,125100.1491
2486,153809.6429
2487,178056.096
2488,171007.529
2489,156674.0543
2490,178799.86
2491,100533.4692
2492,182168.5184
2493,162920.4432
2494,147327.6496
2495,103701.6843
2496,284116.0921
2497,134553.8926
2498,108518.7602
2499,96222.02509
2500,116393.1191
2501,128611.4164
2502,130468.7551
2503,92154.49548
2504,152141.6871
2505,219123.751
2506,243845.3643
2507,290758.1046
2508,243743.9531
2509,216996.1608
2510,226679.6805
2511,175624.3566
2512,190242.0337
2513,207946.9493
2514,287809.1068
2515,149423.0507
2516,179525.2801
2517,147299.902
2518,152750.2205
2519,212367.0874
2520,210668.7198
2521,185204.0671
2522,214962.415
2523,129997.7536
2524,133577.4524
2525,137159.6293
2526,141769.2408
2527,121063.1575
2528,126225.3914
2529,146422.7533
2530,129908.4624
2531,213505.385
2532,221013.8079
2533,185024.3495
2534,223980.1558
2535,279131.4436
2536,244366.6818
2537,245670.7392
2538,180566.5788
2539,185432.2577
2540,175833.1367
2541,189747.3371
2542,155249.4543
2543,126668.5856
2544,115385.6027
2545,128681.3423
2546,137164.6052
2547,140447.6445
2548,143541.6807
2549,160733.1753
2550,1172585.088
2551,139871.6936
2552,130750.084
2553,73322.29959
2554,100940.7501
2555,135518.7634
2556,98433.43801
2557,106940.5919
2558,136316.2049
2559,132058.5526
2560,142545.7585
2561,184491.9989
2562,151519.061
2563,156284.6911
2564,173352.3398
2565,142367.4489
2566,141763.4611
2567,114975.6528
2568,214058.6546
2569,228405.1501
2570,138084.3935
2571,177722.8323
2572,162050.7525
2573,236799.9546
2574,397367.1087
2575,119084.058
2576,96202.61054
2577,178799.86
2578,87824.71862
2579,61843.22711
2580,79518.76038
2581,92137.71582
2582,100932.1089
2583,241224.6194
2584,180592.1551
2585,185597.1581
2586,228398.1326
2587,206263.4714
2588,136053.0107
2589,158563.152
2590,207814.0947
2591,281510.1542
2592,201308.7051
2593,229939.5698
2594,191455.5027
2595,207817.0488
2596,280665.5292
2597,186529.8226
2598,234336.8364
2599,398343.396
2600,161707.9587
2601,160580.3077
2602,84285.75339
2603,81708.02457
2604,85899.45471
2605,82372.40122
2606,138713.9367
2607,184709.0098
2608,195969.6284
2609,171979.5406
2610,107750.8087
2611,126458.492
2612,159539.2769
2613,131898.1119
2614,119994.1745
2615,153744.6817
2616,144187.4199
2617,186627.5525
2618,188136.683
2619,209150.2866
2620,177572.9935
2621,174511.0432
2622,172756.1098
2623,236525.5457
2624,303028.9269
2625,328833.4816
2626,171937.0045
2627,187005.2918
2628,402787.7839
2629,413080.7075
2630,350676.5503
2631,507841.1272
2632,368217.033
2633,324465.9197
2634,443655.9646
2635,163839.9483
2636,162139.446
2637,175020.1989
2638,224378.562
2639,154797.7249
2640,145910.9197
2641,104470.3113
2642,179953.9036
2643,116741.0921
2644,126084.753
2645,124354.7736
2646,110566.7844
2647,113771.8815
2648,146972.8371
2649,157032.313
2650,142677.3926
2651,159435.0754
2652,416164.8683
2653,281847.1415
2654,265607.325
2655,372866.2257
2656,313854.4426
2657,382795.4623
2658,288342.9369
2659,285783.6225
2660,369516.791
2661,363415.1705
2662,377245.2742
2663,321362.0667
2664,290663.1818
2665,338352.1652
2666,301400.1947
2667,174465.3794
2668,179106.8985
2669,173440.8065
2670,249291.8387
2671,181584.3807
2672,193158.1093
2673,201076.2236
2674,193362.8563
2675,164552.2748
2676,195504.9691
2677,191688.1299
2678,216292.6264
2679,284976.6212
2680,297965.6068
2681,369051.4312
2682,295709.2004
2683,444946.4047
2684,297059.4405
2685,319780.3942
2686,233887.5009
2687,302223.5818
2688,205351.144
2689,210940.3245
2690,428057.8417
2691,181493.3614
2692,141034.846
2693,189406.4628
2694,132826.9903
2695,187628.7581
2696,185491.6324
2697,172686.4122
2698,180185.5405
2699,167904.1434
2700,154803.9158
2701,151429.5266
2702,113761.3764
2703,111107.7243
2704,144316.6509
2705,107763.8539
2706,106998.6334
2707,123284.9546
2708,131427.4256
2709,104544.1464
2710,121302.5361
2711,257169.8596
2712,377018.0773
2713,191544.4484
2714,166813.638
2715,178254.8061
2716,169740.116
2717,193503.1324
2718,224874.9828
2719,148566.2735
2720,179815.1133
2721,137203.4329
2722,157069.2112
2723,157259.9808
2724,126638.9614
2725,121053.6105
2726,144549.5592
2727,185764.5026
2728,203574.8958
2729,153756.8428
2730,143997.1427
2731,141003.6553
2732,137656.5428
2733,158935.5034
2734,150182.3309
2735,130354.8754
2736,148125.1358
2737,121138.6046
2738,138686.7929
2739,162374.6206
2740,148555.9156
2741,143521.3954
2742,165762.314
2743,150247.5125
2744,153701.4805
2745,157136.6819
2746,138820.9931
2747,175934.0011
2748,139915.3938
2749,119697.2419
2750,135328.3511
2751,133324.1998
2752,292214.5147
2753,147603.1668
2754,170719.8773
2755,133752.3819
2756,95371.85996
2757,76093.07809
2758,92531.82259
2759,161998.3574
2760,99103.30199
2761,136928.405
2762,150264.4827
2763,185992.8516
2764,150480.0504
2765,293645.3113
2766,81315.99927
2767,91200.76724
2768,124009.3343
2769,123122.0876
2770,145728.357
2771,107682.805
2772,97930.26609
2773,140105.4279
2774,126389.0286
2775,97823.91451
2776,138238.7434
2777,156308.9329
2778,124975.9467
2779,99905.01631
2780,117223.7269
2781,103513.9913
2782,95848.90484
2783,90908.52852
2784,117249.7378
2785,118399.5775
2786,69098.14701
2787,111376.3777
2788,75578.84913
2789,139527.4929
2790,97094.21903
2791,113518.6625
2792,50674.02021
2793,113342.8383
2794,82722.9762
2795,104209.5124
2796,95255.03513
2797,179023.3465
2798,80164.48953
2799,116864.9059
2800,84231.306
2801,111756.6115
2802,120298.1875
2803,181080.2558
2804,139449.4012
2805,105932.3627
2806,93525.02668
2807,165668.5525
2808,136685.03
2809,129684.1554
2810,131140.1058
2811,161581.3394
2812,159775.2892
2813,161208.5555
2814,155387.6506
2815,108928.4447
2816,255449.9904
2817,169126.7105
2818,137987.092
2819,150745.2002
2820,143939.1923
2821,112235.752
2822,208485.8004
2823,244027.3711
2824,150595.2536
2825,144559.9052
2826,138802.9623
2827,125067.5447
2828,201956.6173
2829,228649.4711
2830,243510.5306
2831,178805.1491
2832,230567.8228
2833,274049.152
2834,197320.8216
2835,218151.6664
2836,184561.2809
2837,175964.449
2838,161851.1662
2839,173993.2893
2840,204497.725
2841,192085.1151
2842,216647.5622
2843,149460.7123
2844,160594.3018
2845,126087.4825
2846,195124.4955
2847,193354.5136
2848,233316.1513
2849,186870.5828
2850,256324.6038
2851,207720.5389
2852,230243.8808
2853,217020.0453
2854,135923.6571
2855,197281.719
2856,187946.2617
2857,182721.9517
2858,194032.1373
2859,124836.7423
2860,125912.6047
2861,128974.4681
2862,187662.8348
2863,132937.7381
2864,222960.5551
2865,139940.0683
2866,153672.4771
2867,93388.70542
2868,90667.89168
2869,96924.44619
2870,129649.9182
2871,84994.44945
2872,60445.52617
2873,105877.3964
2874,105557.0277
2875,112695.2157
2876,175579.2455
2877,144579.6752
2878,156478.4037
2879,121818.8065
2880,91132.855
2881,160223.271
2882,155886.4917
2883,184536.0837
2884,239831.0413
2885,194812.8353
2886,223476.6269
2887,103073.5866
2888,126769.2976
2889,66718.3155
2890,88833.42522
2891,118310.4262
2892,45718.87955
2893,66303.91704
2894,49627.74253
2895,270013.2663
2896,248770.8403
2897,196931.0909
2898,156603.1776
2899,213399.4666
2900,164626.3757
2901,233963.1058
2902,172155.2339
2903,326544.4695
2904,306603.7833
2905,178799.86
2906,216315.3875
2907,110059.156
2908,134139.7917
2909,157434.6999
2910,76240.97815
2911,80629.84869
2912,147395.9655
2913,86578.11234
2914,76388.08607
2915,86767.27399
2916,86690.27598
2917,182814.5292
2918,110993.3057
2919,213997.226
